oscp: ,North Carolina:,19
oscp: ,Alabama:,17
oscp: ,Vermont:,2
oscp: ,Nevada:,10
oscp: ,Wisconsin:,10
oscp: ,Texas:,86
oscp: ,Delaware:,3
oscp: ,North Dakota:,3
oscp: ,Montana:,2
oscp: ,Florida:,35
oscp: ,Alaska:,2
oscp: ,New Jersey:,11
oscp: ,Kentucky:,5
oscp: ,Connecticut:,5
oscp: ,Arizona:,17
oscp: ,Massachusetts:,26
oscp: ,Idaho:,3
oscp: ,Minnesota:,9
oscp: ,South Carolina:,12
oscp: ,Illinois:,40
oscp: ,Washington:,13
oscp: ,Oregon:,14
oscp: ,Missouri:,6
oscp: ,New Hampshire:,3
oscp: ,Indiana:,4
oscp: ,Mississippi:,2
oscp: ,Hawaii:,2
oscp: ,South Dakota:,2
oscp: ,Arkansas:,4
oscp: ,Ohio:,9
oscp: ,Louisiana:,3
oscp: ,Pennsylvania:,20
oscp: ,Colorado:,31
oscp: ,Georgia:,26
oscp: ,California:,63
oscp: ,Oklahoma:,6
oscp: ,Iowa:,7
oscp: ,Maine:,3
oscp: ,Kansas:,3
oscp: ,Utah:,13
oscp: ,Virginia:,164
oscp: ,Rhode Island:,3
oscp: ,New Mexico:,3
oscp: ,Michigan:,16
oscp: ,Nebraska:,6
oscp: ,Maryland:,59
oscp: ,New York:,29
oscp: ,Wyoming:,0
oscp: ,West Virginia:,2
oscp: ,Tennessee:,7
